D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\00156af4-6c1a-4b6e-a26d-1e8ccc0f1d9e.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0028ba75-d6ce-41da-8186-8226736ae9d6.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0065e336-0a11-4f5f-aa38-1b20b33a342e.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\00680b78-c0be-4201-a4b5-c4532c3dd62e.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\00b4d881-313a-452a-81a3-e23b9cc24a2c.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\00bf1a88-3e8c-4d37-8a76-07827f3d7b54.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\00e15165-218b-4d25-9ea4-26cfbcb14c23.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\00fe0770-90ac-46f1-9080-c656500c2ce4.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\00febd8a-b7a5-43f0-801f-9cb66c1ef7c9.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\01267de9-1a05-4fb7-87da-8468617c11a7.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\016f8890-4c9d-4771-bfe2-63d1711d699a.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\017c08db-cb35-4f96-a068-f78a75f610f6.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\018d7cad-d96f-470d-b3f5-7d324f08bd9e.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\018ea1c5-a66c-4015-9520-4b785d1638e2.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\01d8e484-a5a8-4a91-8ac3-90da91b27021.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\01dae863-47fb-4992-aaa2-1bdeec1019e8.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\02036ad8-9f85-4fd7-a614-2b88a3c95a37.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0248718f-f3d8-4410-991c-3b195a5634e2.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\025eaf11-31c7-4964-ae35-73df2af5ab85.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\026a3be0-c541-4995-8632-785de67164b7.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\026c6440-f511-4ce9-a54a-4f5317943bc0.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\026ca251-eca3-485d-9c6a-c61f3a8f50ce.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\02abaa19-735e-4112-a7ae-2e7f3bb9faa6.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0307d004-e759-400e-ac45-2363524a64c3.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0318ad59-e43d-45f8-909d-d825e59446cb.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\03220265-5c1a-4089-b2f1-f760a080174c.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\034d1366-b821-4eac-b3db-64e27596897a.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0377011e-68a5-4c38-b758-0b925f1f1607.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\03779fcf-74e8-4929-bcec-83bc7353b7d1.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\03a26d78-68e7-4a17-8de7-f1057b9d3c86.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\03ac7d18-1d9c-47d1-97b0-f1d5b867d477.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\03b57f58-3d97-4972-bdd3-94ebb55318ad.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\03e2bf0c-ef31-4593-b387-1321b1fc058c.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\03f122e4-0d11-4b58-8052-d50ebf32060a.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\042bedf1-041d-4b0e-b34c-cf8cff13022f.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0430ad84-ae2e-41e7-afe8-38321b025f49.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\04370422-4cd1-4122-839a-0a3f8803ffcc.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0461726e-373b-4e05-9fed-94946496c75b.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0480633b-08c4-4832-a7fa-21f9d98d85e3.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\048c6195-1d6a-424a-b910-04c54aa43d33.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\051d910f-af19-4946-aeb7-e11bea3a0fc4.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\05248c33-eb14-42c9-b8af-196aaba6150b.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\052d795a-ac8c-49aa-a9bf-58668d3354ff.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0543d134-433e-417b-96a2-a2fd206e9f94.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\05638027-880b-431e-b671-c40c8ba86419.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\05767d04-d661-4038-893b-a9e1bb77bf49.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\05d65019-ad03-4daa-8752-2ad38a0977c9.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\05da6464-e9ce-4e18-a403-f9898e1cbeba.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\05f9a796-35d8-41c7-b31a-e78de9371e36.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0678e095-9dfe-4cfe-8eb3-a1451bd34227.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\067f8069-1d20-4a2b-8033-24692edf134d.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\06bb7a4c-04df-457d-86cf-4f38584b9ecd.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\06d0e683-b515-4738-b551-47f848d4dbf1.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\07245404-dc2f-4164-a358-0e11839f1aaf.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0733dbe4-acec-4908-9dd6-59a522acf882.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\07e548ec-b800-4dbe-8d74-12738b38af8e.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\07ebb8f2-11ec-4af7-9b32-b54e25d069af.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\082ce226-b55a-41a6-8efd-c11613eb5158.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\08408303-5310-411e-80cf-7e1c3fee09ae.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0850e642-5005-4403-89e8-17ad91d62559.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0877cb37-dd79-43a0-8a83-550d8bfeb451.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0885e787-ebc7-40f6-9737-d35f2629a6ed.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\08970b74-3e95-443c-b273-a9c15942266d.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\08ccd5c8-724d-49ec-8b3f-964927d4dd81.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\08cd29b4-718c-4a38-80a4-024c7eb74ff2.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\08d11640-2769-4ad2-b139-362357837a56.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\08f51d0b-6e3c-468d-af6d-e820e67829d3.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0909ce38-e2aa-4841-afa1-e6fdbf8d7926.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0965a356-88f1-4ac4-abe6-0156ec2c6a0f.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\098334bc-4af0-4838-bd59-bd353e71e7ff.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\09c6ca69-6522-4021-ba14-f98843c91c30.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0a2fa5c4-3f94-499e-95e4-ee4623930e5f.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0a3f0586-426d-4794-9fdd-42507bd63c06.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0a8c692d-6896-4c95-b9eb-b0474fe5944e.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0ab1dbcb-7f52-4d96-8855-1ca3ae99c94d.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0ad267b1-26c2-45f7-b466-dddbdb64c9c7.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0af7506c-b3ac-4a9e-a663-0c71974b82a7.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0afc74a9-27f4-4ae7-ac9e-7745f70b4edf.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\3\no\0b186839-d2bd-40b4-b348-0cffa34cd51f.jpg,0
